1.400000000000001 3.394603
2.399999999999993 4.313879
3.3999999999999715 4.947720
4.399999999999951 5.212243
5.399999999999929 5.498262
6.399999999999908 5.754463
7.399999999999887 5.815715
8.399999999999865 5.954071
9.399999999999844 6.169471
10.399999999999823 6.189224
11.399999999999801 6.098296
12.39999999999978 6.298224
13.399999999999759 6.523432
14.399999999999737 6.636733
15.399999999999716 6.703307
16.399999999999764 6.823432
17.39999999999992 7.083461
18.400000000000077 7.245274
19.400000000000233 7.191281
20.40000000000039 7.130446
21.400000000000546 7.169320
22.400000000000702 7.319779
23.40000000000086 7.268139
24.400000000001015 7.133604
25.40000000000117 7.155390
26.400000000001327 7.063192
27.400000000001484 7.153264
28.40000000000164 7.241923
29.400000000001796 7.359752
30.400000000001953 7.484289
31.40000000000211 7.475489
32.40000000000212 7.424289
33.400000000001924 7.322201
34.400000000001725 7.168320
35.400000000001526 7.114551
36.40000000000133 7.035873
37.40000000000113 7.228203
38.40000000000093 7.479257
39.40000000000073 7.784605
40.40000000000053 7.875089
41.40000000000033 7.846275
42.400000000000134 7.783046
43.399999999999935 7.697953
44.399999999999736 7.671456
45.39999999999954 7.617425
46.39999999999934 7.651490
47.39999999999914 7.443898
48.39999999999894 7.430614
49.39999999999874 7.588814
50.39999999999854 7.860176
51.39999999999834 7.650933
52.399999999998144 7.307807
53.399999999997945 7.324050
54.399999999997746 7.123910
55.39999999999755 7.257444
56.39999999999735 7.369454
57.39999999999715 7.320049
58.39999999999695 7.474877
59.39999999999675 7.558380
60.39999999999655 7.511776
61.39999999999635 7.467640
62.399999999996155 7.442294
63.399999999995956 7.433360
64.39999999999604 7.435518
65.39999999999655 7.462431
66.39999999999706 7.375601
67.39999999999758 7.444524
68.39999999999809 7.706556
69.3999999999986 7.751567
70.39999999999911 7.854597
71.39999999999962 7.968108
72.40000000000013 8.006436
73.40000000000065 8.053309
74.40000000000116 8.118932
75.40000000000167 7.990163
76.40000000000218 7.570543
77.40000000000269 7.489827
78.4000000000032 7.456573
79.40000000000371 7.146830
80.40000000000423 7.120154
81.40000000000474 7.282449
82.40000000000525 7.364658
83.40000000000576 7.544895
84.40000000000627 7.634230
85.40000000000678 7.665535
86.4000000000073 7.770408
87.40000000000781 7.906542
88.40000000000832 8.060898
89.40000000000883 8.045714
90.40000000000934 7.783455
91.40000000000985 7.748363
92.40000000001037 7.836458
93.40000000001088 7.653717
94.40000000001139 7.599013
95.4000000000119 7.654491
96.40000000001241 7.586877
97.40000000001292 7.515462
98.40000000001343 7.546353
99.40000000001395 7.475347
100.40000000001446 7.562095
